Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
17.6,0.8323192623032957,47.2402,505.3422,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.975,0.8778842585220519,102.699,3095.97,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.1,0.9982471547352021,233.1958,5141.3076,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6.13,0.9499656171457904,54.0298,808.947,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.55,0.8693004956012944,100.6332,2665.8632,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.5,1.0032634003573238,143.8128,2588.6304,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17.0,0.7772108192397219,125.073,1108.557,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
10.5,0.8571428571428572,162.421,1304.968,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.93,0.6666666666666667,55.4614,331.5684,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
19.7,0.8658720511514193,180.86599999999999,3235.788,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
16.1,1.026353469111438,95.141,3089.312,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.6,0.9130493942335438,113.1544,3355.632,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.82,0.9367570448852727,171.37900000000002,2037.348,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
16.25,0.8699624557915251,126.2046,1867.569,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13.35,0.9994048589554908,180.266,898.83,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10.3,0.9948602288296587,172.3422,7759.899,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.15,0.9172430848746829,125.6388,2848.2924,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.675,1.0162762747575351,94.5462,2868.9322,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.865,0.8674419265570388,166.0526,3617.9572,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.895,0.9979409327461721,239.4564,5243.8408,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17.35,0.8626860030191438,176.0712,2109.2544,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8.365,0.8482972316196093,36.1506,721.0614,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.675,1.0203717371426302,92.1462,1203.1006,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.35,0.9027189933402778,83.1276,1868.2348,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.35,0.9065631907743902,80.5618,322.2472,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
16.75,0.9028934732377899,186.4556,3942.8676,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.85,0.915428537414336,129.6336,3195.84,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.575,1.0001911567913844,143.5444,3338.3212,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.65,0.8893073778965706,238.9538,4086.0146,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.2,0.8627076790275371,110.9912,1856.2504,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11.6,0.8941417505165635,79.3276,1380.8692,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.07,0.8688683348870889,113.3834,1267.0174,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.65,1.0029644422300703,184.4924,5182.5872,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.5,1.6055525135248447,145.2418,147.1418,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.06,1.49130285551916,58.8904,58.5904,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.8,0.8470254019509232,186.3924,5367.6796,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11.0,1.0228613415963175,41.548,1358.2320000000002,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9.3,0.9233958058533204,250.2092,5976.2208,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
13.300000000000002,0.8515479756362956,117.6124,2251.7356,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.7,1.5550676902537244,181.1634,181.7634,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.6,0.9986060516254689,195.4136,5443.5808,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.5,0.9152498564826976,57.2614,1547.3192,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
19.35,1.526559951067464,47.1034,145.8102,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.65,0.996065537169008,112.0202,5063.409000000001,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.1,0.7777777777777779,178.9318,3067.3406,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16.7,0.9976388652697558,97.6384,2857.6136,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5.785,0.8571428571428572,87.1856,1406.1696,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18.5,1.553657954842093,89.4172,178.4344,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.13,1.028309325800606,59.3536,1470.0864,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.8,1.0030881645361107,116.2492,2896.23,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
19.2,0.7777777777777778,154.6314,6515.5188,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.42,1.0182233403735805,248.4092,996.0368,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.7,0.8975692720640779,57.4562,948.0992,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14.1,1.5560741125523394,85.6198,87.2198,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
9.0,1.0447051844174842,80.1644,1178.4660000000001,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
19.0,1.4852176482284927,188.4214,565.2642,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.36,0.9021608231903002,164.5526,2137.8838,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
17.7,1.3803089274938258,184.1292,547.2876,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.5,0.9988647258471722,208.5638,2691.8294,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.6,0.9971063935243787,108.6912,3057.3536,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.355000000000002,1.6036381122861407,146.0418,588.5672,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.85,0.8986937762879651,96.4726,978.7260000000001,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.195,0.9019971957247797,197.511,2356.9320000000002,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.15,0.8836518002578045,162.1552,3086.6488,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.88,1.5796973413671236,153.2998,461.3994,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13.65,1.000991609766661,150.505,2696.49,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.35,0.9168931356176481,117.9466,1649.8524,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.2,1.4746951957360304,62.051,126.50200000000001,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.85,0.7989465627705679,119.6124,2014.7108,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.05,1.0010614063194474,112.2518,1707.777,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.365,1.0023184726397474,94.712,932.12,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.5,0.8114755206055101,118.344,2157.192,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.42,0.9160072653327515,184.8582,4643.955,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17.75,0.8985430943529642,33.7216,1280.9992,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.235,0.9184965860137259,261.991,2366.919,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
12.35,0.8541603520361313,49.1692,886.8456,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.75,1.0276666053545573,95.6752,958.752,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
16.75,0.9131128985553633,36.8532,1150.5024,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
19.35,1.0006574747191996,163.3184,2641.8944,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
9.6,1.0196902074891039,102.499,1547.985,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.85,0.7808379437527956,62.0194,619.194,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.1,0.9981296748947794,147.4076,2808.3444,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.7,0.8266095532328286,62.9536,2266.3832,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.59,0.9120508373858462,85.6908,1929.4884,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.75,1.0892333784937753,89.4856,1054.6272,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.2,1.0023437124884633,38.6848,1155.8288,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13.0,0.8923822193912921,65.7484,1174.4712,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5.86,0.8920229084028233,154.1314,3412.8908,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
11.395,1.514989646138987,150.1708,300.9416,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20.85,1.5036618301495126,192.2478,387.4956,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.59,1.0244734359260077,112.88600000000001,2942.836,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.035,0.8750402493748952,226.3036,4098.6648,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.15,0.8963364664575414,45.0744,452.744,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6.38,1.0039878625864163,178.3344,3211.8192,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.39,0.8805250543443894,162.2868,2620.5888,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5.675,0.9999054469434453,155.5288,1414.1592,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
15.7,0.7682693625748701,110.1544,1565.9616,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13.0,0.8909776693379561,65.9484,1043.9744,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10.0,0.9020359677364712,121.844,3115.9440000000004,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13.5,0.9985745943368957,145.3102,729.051,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.895,1.004476560668223,125.17299999999999,2956.152,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10.895,0.9109769339964097,263.0568,527.3136,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.2,1.0024853679223042,178.437,1058.622,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.5,1.0153187228167122,84.1592,1320.9472,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.1,0.9164429154858693,131.9942,3047.3666,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.475,0.9992900257548936,217.6192,1725.7536,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9.17,0.8571428571428571,144.847,143.14700000000002,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.8,1.1930873412411993,41.5138,446.7518,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20.0,0.8340183501585279,35.019,585.904,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
14.3,0.8832558611244156,210.3586,6331.758000000001,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.1,0.8857853994089657,153.4656,1853.5872,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
17.85,0.9062619892691824,149.105,2247.075,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9.5,0.888888888888889,32.89,33.29,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.75,0.8982360897207481,146.6734,445.4202,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
12.1,1.4726244396467807,164.6526,657.8104,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.6,0.8106639999978316,74.4696,223.7088,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7.67,0.9215068540880128,33.1216,727.0536,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16.7,1.5355760488466126,111.1912,218.3824,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20.6,0.9110130650435492,119.5756,2665.8632,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.35,1.390107411979158,196.6768,591.2304,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.46,0.9130817609169025,142.6786,2311.6576,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.395,0.8890737463705333,224.77200000000002,7017.531999999999,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19.5,1.6195540492112204,180.6002,895.5010000000001,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.0,1.1885648993515536,243.8144,4655.2736,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.8,1.4147951459813555,98.2042,198.4084,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.445,1.0421407084509988,73.3354,451.4124,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.6,1.475168201953434,49.7008,50.6008,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.5,0.8837712393385503,102.1332,615.1992,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.85,1.0390689389094871,126.1704,876.1928,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
11.5,0.9624363392199449,128.1652,2454.1388,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15.7,1.5193792711989056,250.4724,251.6724,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.5,1.001502305192297,159.0946,4102.6596,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19.7,0.8699209597526275,177.766,2696.49,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.3,1.6057007319777903,188.653,189.753,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.85,0.8976072614906603,192.7478,3099.9648,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.35,1.0026535718175429,61.4194,743.0328,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12.1,0.8764342056150362,177.8002,1611.9018,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
20.1,0.921517708490085,108.7228,1215.7508,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.1,1.4144576097205996,184.2608,367.5216,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.25,1.001989333852227,120.8756,3150.5656,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.25,1.0832830165406406,181.766,7370.406,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
6.655,1.041749540769268,209.2586,2954.8204,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.65,0.9992148870334936,47.7402,643.1628,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.8,1.4547461686107348,88.4172,89.2172,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13.6,0.9134001565380516,176.737,4940.236,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
15.5,1.0203354707718841,41.577,735.709,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10.895,0.8798821522458613,196.6794,1170.4764,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.7,1.004530245283879,101.79899999999999,1135.1889999999999,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
8.1,0.8571428571428572,211.8902,3823.0236,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
21.0,0.8476425233377523,195.0478,1549.9824,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.65,1.6051767864589803,58.3588,114.5176,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.3,0.9941495049889355,63.2826,1033.3216,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.5,0.912561595201398,145.1418,4561.3958,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.6,0.8987782032993449,163.1236,2416.854,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.15,1.0006944464644114,176.8686,2133.2232,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15.25,0.9149239041629905,85.2198,1482.7366,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.35,0.9126373632000622,121.5098,2892.2352,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10.195,0.9950725009873382,33.0558,984.7182,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.75,1.526471415604226,185.424,745.696,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20.7,0.8805000885337175,92.7436,1323.6104,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9.5,0.8333333333333334,110.4228,1547.3192,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11.65,0.8743541838208743,55.5298,647.1576,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
21.1,1.0014644447315817,128.7994,1798.9916,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.865,0.873075086795151,166.3526,1973.4312,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.35,0.9986294973059009,57.0246,1737.7379999999998,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.15,1.3274340445428827,114.715,1864.24,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
16.25,0.8883347442994196,168.1474,1516.0266,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12.15,0.8806037216096778,253.704,5060.08,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
10.5,1.0678183556909318,78.296,2157.192,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.8,0.9269560023593766,226.0404,5400.9696,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
21.25,0.9951101298070945,177.637,5469.547,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
4.61,1.5493913313923695,172.8396,174.4396,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0,1.0207596987071064,105.728,1278.336,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10.0,0.875,120.64399999999999,1917.504,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6.405,0.9991286824457484,128.1678,1017.3424,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.3,0.9120537706188216,104.2964,1998.7316,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11.6,0.8698279286508417,57.9272,615.1992,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.75,1.0024489835003991,39.1822,314.2576,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
12.15,1.3407097701746824,122.973,123.17299999999999,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.7,0.922445089693773,48.2034,1020.6714,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.0,1.0256847895760486,46.7744,1222.4088,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.35,1.5333038238781325,120.2124,474.0496,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.39,1.0035584618118267,250.9066,1506.0396,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
20.75,1.3647803659558144,150.5682,762.341,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.3,0.8627838342218039,184.2292,1277.0044,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10.195,0.9166450468597397,147.6076,3547.3824,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7.52,0.9938769009675781,181.395,6042.135,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
7.68,1.5033552977034637,192.2162,384.8324,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.195,0.8839867658120825,110.6886,1223.0746,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9.3,0.9015568047434864,200.0084,2182.4924,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.895,0.998637922018364,123.473,1478.076,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,0.8894690000039713,143.2154,1418.154,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19.2,0.9988608925903232,239.2196,5061.4116,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
20.75,0.830157670518189,161.7578,2888.2404,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11.65,0.8985946889464137,172.1422,5518.1504,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.5,0.9991214491608337,35.2874,741.0354,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
12.65,0.8836270660914631,241.7538,9133.4444,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
19.7,0.9986913347210079,101.199,1857.582,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.095,1.0027089389835129,143.3154,2836.308,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
8.21,0.8928150958004659,150.8392,2982.784,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17.7,1.525656127213103,165.9816,167.7816,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.1,1.000680729813324,127.3336,1150.5024,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5.695,0.8854663169858557,259.2646,9275.9256,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.25,0.9997712889904478,219.3482,5038.1086,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20.7,0.9070388883010954,152.3366,2115.9124,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19.35,0.8265201477393374,80.3644,1885.5456,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8.185,0.8086088224118614,115.6808,703.0848,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18.2,0.8910151110091733,140.718,2656.542,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.25,0.8991098895830792,33.3558,713.0718,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
14.5,0.8807595958547937,154.4998,1691.7978,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
